ID,Date,StoreID,MachineType,Amount,Revenue,Revenue ShopA,Revenue ShopB,Revenue ShopC,RO ShopA,RO ShopB,RO ShopC,Alkaline ShopA,Alkaline ShopB,Alkaline ShopC,Hydrogen ShopA,Hydrogen ShopB,Hydrogen ShopC,Ice ShopA,Ice ShopB,Ice ShopC,UV ShopA,UV ShopB,UV ShopC,Mineral ShopA,Mineral ShopB,Mineral ShopC
PAY-06415,2025-04-27,ShopC,Alkaline,22.66,,,,,,,,,,,,,,,,,,,,,,
PAY-06416,2025-04-27,ShopC,Alkaline,9.48,,,,,,,,,,,,,,,,,,,,,,
PAY-06417,2025-04-27,ShopC,Alkaline,32.89,,,,,,,,,,,,,,,,,,,,,,
PAY-06418,2025-04-27,ShopC,Alkaline,15.55,,,,,,,,,,,,,,,,,,,,,,
PAY-06419,2025-04-27,ShopC,Alkaline,28.56,,,,,,,,,,,,,,,,,,,,,,
PAY-06420,2025-04-27,ShopC,RO,39.55,,,,,,,,,,,,,,,,,,,,,,
PAY-06421,2025-04-27,ShopC,RO,21.34,,,,,,,,,,,,,,,,,,,,,,
PAY-06422,2025-04-27,ShopC,RO,36.37,,,,,,,,,,,,,,,,,,,,,,
PAY-06423,2025-04-27,ShopC,RO,38.43,,,,,,,,,,,,,,,,,,,,,,
PAY-06424,2025-04-27,ShopC,Hydrogen,28.19,,,,,,,,,,,,,,,,,,,,,,
PAY-06425,2025-04-27,ShopC,Hydrogen,13.43,,,,,,,,,,,,,,,,,,,,,,
PAY-06426,2025-04-27,ShopC,Hydrogen,12.41,,,,,,,,,,,,,,,,,,,,,,
PAY-06427,2025-04-27,ShopC,Ice,29.5,,,,,,,,,,,,,,,,,,,,,,
PAY-06428,2025-04-27,ShopC,Ice,8.69,,,,,,,,,,,,,,,,,,,,,,
PAY-06429,2025-04-27,ShopC,Ice,39.77,,,,,,,,,,,,,,,,,,,,,,
PAY-06430,2025-04-27,ShopC,Ice,6.02,,,,,,,,,,,,,,,,,,,,,,
PAY-06431,2025-04-27,ShopC,Ice,37.52,,,,,,,,,,,,,,,,,,,,,,
PAY-06432,2025-04-27,ShopC,UV,36.59,,,,,,,,,,,,,,,,,,,,,,
PAY-06433,2025-04-27,ShopC,UV,31.82,,,,,,,,,,,,,,,,,,,,,,
PAY-06434,2025-04-27,ShopC,Mineral,30.17,,,,,,,,,,,,,,,,,,,,,,
PAY-06435,2025-04-28,ShopA,Alkaline,21.67,,,,,,,,,,,,,,,,,,,,,,
PAY-06436,2025-04-28,ShopA,Alkaline,36.41,,,,,,,,,,,,,,,,,,,,,,
PAY-06437,2025-04-28,ShopA,Alkaline,9.31,,,,,,,,,,,,,,,,,,,,,,
PAY-06438,2025-04-28,ShopA,Alkaline,9.75,,,,,,,,,,,,,,,,,,,,,,
PAY-06439,2025-04-28,ShopA,Alkaline,23.71,,,,,,,,,,,,,,,,,,,,,,
PAY-06440,2025-04-28,ShopA,RO,22.22,,,,,,,,,,,,,,,,,,,,,,
PAY-06441,2025-04-28,ShopA,RO,32.84,,,,,,,,,,,,,,,,,,,,,,
PAY-06442,2025-04-28,ShopA,RO,16.65,,,,,,,,,,,,,,,,,,,,,,
PAY-06443,2025-04-28,ShopA,RO,12.83,,,,,,,,,,,,,,,,,,,,,,
PAY-06444,2025-04-28,ShopA,RO,25.16,,,,,,,,,,,,,,,,,,,,,,
PAY-06445,2025-04-28,ShopA,Hydrogen,7.26,,,,,,,,,,,,,,,,,,,,,,
PAY-06446,2025-04-28,ShopA,Hydrogen,17.01,,,,,,,,,,,,,,,,,,,,,,
PAY-06447,2025-04-28,ShopA,Hydrogen,36.86,,,,,,,,,,,,,,,,,,,,,,
PAY-06448,2025-04-28,ShopA,Hydrogen,31.0,,,,,,,,,,,,,,,,,,,,,,
PAY-06449,2025-04-28,ShopA,Ice,18.36,,,,,,,,,,,,,,,,,,,,,,
PAY-06450,2025-04-28,ShopA,Ice,27.47,,,,,,,,,,,,,,,,,,,,,,
PAY-06451,2025-04-28,ShopA,Ice,24.67,,,,,,,,,,,,,,,,,,,,,,
PAY-06452,2025-04-28,ShopA,Ice,34.96,,,,,,,,,,,,,,,,,,,,,,
PAY-06453,2025-04-28,ShopA,Ice,33.3,,,,,,,,,,,,,,,,,,,,,,
PAY-06454,2025-04-28,ShopA,UV,14.07,,,,,,,,,,,,,,,,,,,,,,
PAY-06455,2025-04-28,ShopA,Mineral,8.07,,,,,,,,,,,,,,,,,,,,,,
PAY-06456,2025-04-28,ShopA,Mineral,8.12,,,,,,,,,,,,,,,,,,,,,,
PAY-06457,2025-04-28,ShopB,Alkaline,25.73,,,,,,,,,,,,,,,,,,,,,,
PAY-06458,2025-04-28,ShopB,Alkaline,11.59,,,,,,,,,,,,,,,,,,,,,,
PAY-06459,2025-04-28,ShopB,Alkaline,37.97,,,,,,,,,,,,,,,,,,,,,,
PAY-06460,2025-04-28,ShopB,Alkaline,25.05,,,,,,,,,,,,,,,,,,,,,,
PAY-06461,2025-04-28,ShopB,Alkaline,9.46,,,,,,,,,,,,,,,,,,,,,,
PAY-06462,2025-04-28,ShopB,RO,38.39,,,,,,,,,,,,,,,,,,,,,,
PAY-06463,2025-04-28,ShopB,RO,25.19,,,,,,,,,,,,,,,,,,,,,,
PAY-06464,2025-04-28,ShopB,Ice,7.17,,,,,,,,,,,,,,,,,,,,,,
PAY-06465,2025-04-28,ShopB,Ice,23.75,,,,,,,,,,,,,,,,,,,,,,
PAY-06466,2025-04-28,ShopB,UV,39.29,,,,,,,,,,,,,,,,,,,,,,
PAY-06467,2025-04-28,ShopB,UV,16.19,,,,,,,,,,,,,,,,,,,,,,
PAY-06468,2025-04-28,ShopB,UV,17.78,,,,,,,,,,,,,,,,,,,,,,
PAY-06469,2025-04-28,ShopB,Mineral,37.69,,,,,,,,,,,,,,,,,,,,,,
PAY-06470,2025-04-28,ShopB,Mineral,9.42,,,,,,,,,,,,,,,,,,,,,,
PAY-06471,2025-04-28,ShopB,Mineral,28.23,,,,,,,,,,,,,,,,,,,,,,
PAY-06472,2025-04-28,ShopB,Mineral,25.68,,,,,,,,,,,,,,,,,,,,,,
PAY-06473,2025-04-28,ShopB,Mineral,8.73,,,,,,,,,,,,,,,,,,,,,,
PAY-06474,2025-04-28,ShopC,RO,34.83,,,,,,,,,,,,,,,,,,,,,,
PAY-06475,2025-04-28,ShopC,RO,16.06,,,,,,,,,,,,,,,,,,,,,,
PAY-06476,2025-04-28,ShopC,RO,33.57,,,,,,,,,,,,,,,,,,,,,,
PAY-06477,2025-04-28,ShopC,RO,15.39,,,,,,,,,,,,,,,,,,,,,,
PAY-06478,2025-04-28,ShopC,Hydrogen,22.49,,,,,,,,,,,,,,,,,,,,,,
PAY-06479,2025-04-28,ShopC,Ice,10.16,,,,,,,,,,,,,,,,,,,,,,
PAY-06480,2025-04-28,ShopC,Ice,14.92,,,,,,,,,,,,,,,,,,,,,,
PAY-06481,2025-04-28,ShopC,Ice,31.15,,,,,,,,,,,,,,,,,,,,,,
PAY-06482,2025-04-28,ShopC,UV,6.2,,,,,,,,,,,,,,,,,,,,,,
PAY-06483,2025-04-28,ShopC,UV,16.2,,,,,,,,,,,,,,,,,,,,,,
PAY-06484,2025-04-28,ShopC,UV,22.58,,,,,,,,,,,,,,,,,,,,,,
PAY-06485,2025-04-28,ShopC,UV,29.1,,,,,,,,,,,,,,,,,,,,,,
PAY-06486,2025-04-28,ShopC,UV,14.57,,,,,,,,,,,,,,,,,,,,,,
PAY-06487,2025-04-28,ShopC,Mineral,25.09,,,,,,,,,,,,,,,,,,,,,,
PAY-06488,2025-04-28,ShopC,Mineral,27.09,,,,,,,,,,,,,,,,,,,,,,
PAY-06489,2025-04-28,ShopC,Mineral,12.55,,,,,,,,,,,,,,,,,,,,,,
PAY-06490,2025-04-28,ShopC,Mineral,15.2,,,,,,,,,,,,,,,,,,,,,,
PAY-06491,2025-04-28,ShopC,Mineral,38.83,,,,,,,,,,,,,,,,,,,,,,
PAY-06492,2025-04-29,ShopA,RO,10.34,,,,,,,,,,,,,,,,,,,,,,
PAY-06493,2025-04-29,ShopA,RO,30.09,,,,,,,,,,,,,,,,,,,,,,
PAY-06494,2025-04-29,ShopA,Hydrogen,37.71,,,,,,,,,,,,,,,,,,,,,,
PAY-06495,2025-04-29,ShopA,Hydrogen,12.88,,,,,,,,,,,,,,,,,,,,,,
PAY-06496,2025-04-29,ShopA,Hydrogen,30.75,,,,,,,,,,,,,,,,,,,,,,
PAY-06497,2025-04-29,ShopA,Hydrogen,37.31,,,,,,,,,,,,,,,,,,,,,,
PAY-06498,2025-04-29,ShopA,Hydrogen,32.16,,,,,,,,,,,,,,,,,,,,,,
PAY-06499,2025-04-29,ShopA,Ice,30.46,,,,,,,,,,,,,,,,,,,,,,
PAY-06500,2025-04-29,ShopA,Ice,15.47,,,,,,,,,,,,,,,,,,,,,,
PAY-06501,2025-04-29,ShopA,Ice,33.53,,,,,,,,,,,,,,,,,,,,,,
PAY-06502,2025-04-29,ShopA,UV,39.69,,,,,,,,,,,,,,,,,,,,,,
PAY-06503,2025-04-29,ShopA,Mineral,18.73,,,,,,,,,,,,,,,,,,,,,,
PAY-06504,2025-04-29,ShopA,Mineral,19.79,,,,,,,,,,,,,,,,,,,,,,
PAY-06505,2025-04-29,ShopA,Mineral,21.57,,,,,,,,,,,,,,,,,,,,,,
PAY-06506,2025-04-29,ShopA,Mineral,17.19,,,,,,,,,,,,,,,,,,,,,,
PAY-06507,2025-04-29,ShopB,Alkaline,18.69,,,,,,,,,,,,,,,,,,,,,,
PAY-06508,2025-04-29,ShopB,Alkaline,23.47,,,,,,,,,,,,,,,,,,,,,,
PAY-06509,2025-04-29,ShopB,Alkaline,14.91,,,,,,,,,,,,,,,,,,,,,,
PAY-06510,2025-04-29,ShopB,RO,37.31,,,,,,,,,,,,,,,,,,,,,,
PAY-06511,2025-04-29,ShopB,RO,29.54,,,,,,,,,,,,,,,,,,,,,,
PAY-06512,2025-04-29,ShopB,RO,24.18,,,,,,,,,,,,,,,,,,,,,,
PAY-06513,2025-04-29,ShopB,RO,8.41,,,,,,,,,,,,,,,,,,,,,,
PAY-06514,2025-04-29,ShopB,RO,16.32,,,,,,,,,,,,,,,,,,,,,,
PAY-06515,2025-04-29,ShopB,Hydrogen,35.3,,,,,,,,,,,,,,,,,,,,,,
PAY-06516,2025-04-29,ShopB,Hydrogen,6.89,,,,,,,,,,,,,,,,,,,,,,
PAY-06517,2025-04-29,ShopB,Hydrogen,37.71,,,,,,,,,,,,,,,,,,,,,,
PAY-06518,2025-04-29,ShopB,Hydrogen,15.64,,,,,,,,,,,,,,,,,,,,,,
PAY-06519,2025-04-29,ShopB,Ice,10.73,,,,,,,,,,,,,,,,,,,,,,
PAY-06520,2025-04-29,ShopB,Ice,9.81,,,,,,,,,,,,,,,,,,,,,,
PAY-06521,2025-04-29,ShopB,Ice,29.36,,,,,,,,,,,,,,,,,,,,,,
PAY-06522,2025-04-29,ShopB,Ice,15.19,,,,,,,,,,,,,,,,,,,,,,
PAY-06523,2025-04-29,ShopB,Ice,10.07,,,,,,,,,,,,,,,,,,,,,,
PAY-06524,2025-04-29,ShopB,UV,33.15,,,,,,,,,,,,,,,,,,,,,,
PAY-06525,2025-04-29,ShopB,Mineral,30.74,,,,,,,,,,,,,,,,,,,,,,
PAY-06526,2025-04-29,ShopC,RO,30.41,,,,,,,,,,,,,,,,,,,,,,
PAY-06527,2025-04-29,ShopC,RO,25.15,,,,,,,,,,,,,,,,,,,,,,
PAY-06528,2025-04-29,ShopC,Hydrogen,32.49,,,,,,,,,,,,,,,,,,,,,,
PAY-06529,2025-04-29,ShopC,Hydrogen,35.05,,,,,,,,,,,,,,,,,,,,,,
PAY-06530,2025-04-29,ShopC,Hydrogen,18.18,,,,,,,,,,,,,,,,,,,,,,
PAY-06531,2025-04-29,ShopC,Hydrogen,39.39,,,,,,,,,,,,,,,,,,,,,,
PAY-06532,2025-04-29,ShopC,Hydrogen,28.78,,,,,,,,,,,,,,,,,,,,,,
PAY-06533,2025-04-29,ShopC,Ice,37.41,,,,,,,,,,,,,,,,,,,,,,
PAY-06534,2025-04-29,ShopC,Mineral,39.1,,,,,,,,,,,,,,,,,,,,,,
PAY-06535,2025-04-29,ShopC,Mineral,11.29,,,,,,,,,,,,,,,,,,,,,,
PAY-06536,2025-04-30,ShopA,Hydrogen,27.75,,,,,,,,,,,,,,,,,,,,,,
PAY-06537,2025-04-30,ShopA,Hydrogen,25.77,,,,,,,,,,,,,,,,,,,,,,
PAY-06538,2025-04-30,ShopA,Hydrogen,38.94,,,,,,,,,,,,,,,,,,,,,,
PAY-06539,2025-04-30,ShopA,Hydrogen,26.94,,,,,,,,,,,,,,,,,,,,,,
PAY-06540,2025-04-30,ShopA,Ice,13.58,,,,,,,,,,,,,,,,,,,,,,
PAY-06541,2025-04-30,ShopA,Ice,9.16,,,,,,,,,,,,,,,,,,,,,,
PAY-06542,2025-04-30,ShopA,Ice,18.88,,,,,,,,,,,,,,,,,,,,,,
PAY-06543,2025-04-30,ShopA,UV,29.08,,,,,,,,,,,,,,,,,,,,,,
PAY-06544,2025-04-30,ShopA,UV,38.41,,,,,,,,,,,,,,,,,,,,,,
PAY-06545,2025-04-30,ShopA,Mineral,31.08,,,,,,,,,,,,,,,,,,,,,,
PAY-06546,2025-04-30,ShopA,Mineral,32.15,,,,,,,,,,,,,,,,,,,,,,
PAY-06547,2025-04-30,ShopA,Mineral,39.69,,,,,,,,,,,,,,,,,,,,,,
PAY-06548,2025-04-30,ShopA,Mineral,28.48,,,,,,,,,,,,,,,,,,,,,,
PAY-06549,2025-04-30,ShopA,Mineral,8.14,,,,,,,,,,,,,,,,,,,,,,
PAY-06550,2025-04-30,ShopB,Alkaline,35.27,,,,,,,,,,,,,,,,,,,,,,
PAY-06551,2025-04-30,ShopB,Alkaline,27.76,,,,,,,,,,,,,,,,,,,,,,
PAY-06552,2025-04-30,ShopB,Alkaline,14.63,,,,,,,,,,,,,,,,,,,,,,
PAY-06553,2025-04-30,ShopB,RO,20.58,,,,,,,,,,,,,,,,,,,,,,
PAY-06554,2025-04-30,ShopB,RO,5.41,,,,,,,,,,,,,,,,,,,,,,
PAY-06555,2025-04-30,ShopB,RO,9.08,,,,,,,,,,,,,,,,,,,,,,
PAY-06556,2025-04-30,ShopB,RO,9.27,,,,,,,,,,,,,,,,,,,,,,
PAY-06557,2025-04-30,ShopB,RO,27.45,,,,,,,,,,,,,,,,,,,,,,
PAY-06558,2025-04-30,ShopB,Hydrogen,12.87,,,,,,,,,,,,,,,,,,,,,,
PAY-06559,2025-04-30,ShopB,Hydrogen,25.54,,,,,,,,,,,,,,,,,,,,,,
PAY-06560,2025-04-30,ShopB,Hydrogen,39.56,,,,,,,,,,,,,,,,,,,,,,
PAY-06561,2025-04-30,ShopB,Hydrogen,21.78,,,,,,,,,,,,,,,,,,,,,,
PAY-06562,2025-04-30,ShopB,Ice,31.09,,,,,,,,,,,,,,,,,,,,,,
PAY-06563,2025-04-30,ShopB,Ice,32.8,,,,,,,,,,,,,,,,,,,,,,
PAY-06564,2025-04-30,ShopB,Ice,11.34,,,,,,,,,,,,,,,,,,,,,,
PAY-06565,2025-04-30,ShopB,Ice,21.95,,,,,,,,,,,,,,,,,,,,,,
PAY-06566,2025-04-30,ShopB,Ice,27.56,,,,,,,,,,,,,,,,,,,,,,
PAY-06567,2025-04-30,ShopB,UV,15.44,,,,,,,,,,,,,,,,,,,,,,
PAY-06568,2025-04-30,ShopB,UV,9.38,,,,,,,,,,,,,,,,,,,,,,
PAY-06569,2025-04-30,ShopB,UV,16.38,,,,,,,,,,,,,,,,,,,,,,
PAY-06570,2025-04-30,ShopB,Mineral,36.81,,,,,,,,,,,,,,,,,,,,,,
PAY-06571,2025-04-30,ShopB,Mineral,32.83,,,,,,,,,,,,,,,,,,,,,,
PAY-06572,2025-04-30,ShopB,Mineral,11.47,,,,,,,,,,,,,,,,,,,,,,
PAY-06573,2025-04-30,ShopB,Mineral,33.45,,,,,,,,,,,,,,,,,,,,,,
PAY-06574,2025-04-30,ShopB,Mineral,5.69,,,,,,,,,,,,,,,,,,,,,,
PAY-06575,2025-04-30,ShopC,Alkaline,33.61,,,,,,,,,,,,,,,,,,,,,,
PAY-06576,2025-04-30,ShopC,Alkaline,32.42,,,,,,,,,,,,,,,,,,,,,,
PAY-06577,2025-04-30,ShopC,Alkaline,23.55,,,,,,,,,,,,,,,,,,,,,,
PAY-06578,2025-04-30,ShopC,Alkaline,7.24,,,,,,,,,,,,,,,,,,,,,,
PAY-06579,2025-04-30,ShopC,RO,23.86,,,,,,,,,,,,,,,,,,,,,,
PAY-06580,2025-04-30,ShopC,RO,33.66,,,,,,,,,,,,,,,,,,,,,,
PAY-06581,2025-04-30,ShopC,RO,27.81,,,,,,,,,,,,,,,,,,,,,,
PAY-06582,2025-04-30,ShopC,RO,31.37,,,,,,,,,,,,,,,,,,,,,,
PAY-06583,2025-04-30,ShopC,Hydrogen,38.8,,,,,,,,,,,,,,,,,,,,,,
PAY-06584,2025-04-30,ShopC,UV,35.17,,,,,,,,,,,,,,,,,,,,,,
PAY-06585,2025-04-30,ShopC,Mineral,11.3,,,,,,,,,,,,,,,,,,,,,,
PAY-06586,2025-04-30,ShopC,Mineral,24.42,,,,,,,,,,,,,,,,,,,,,,
PAY-06587,2025-04-30,ShopC,Mineral,33.02,,,,,,,,,,,,,,,,,,,,,,
PAY-06588,2025-04-30,ShopC,Mineral,9.31,,,,,,,,,,,,,,,,,,,,,,
PAY-06589,2025-04-30,ShopC,Mineral,9.51,,,,,,,,,,,,,,,,,,,,,,
PAY-06590,2025-05-01,ShopA,Alkaline,27.84,,,,,,,,,,,,,,,,,,,,,,
PAY-06591,2025-05-01,ShopA,Hydrogen,13.99,,,,,,,,,,,,,,,,,,,,,,
PAY-06592,2025-05-01,ShopA,Hydrogen,31.36,,,,,,,,,,,,,,,,,,,,,,
PAY-06593,2025-05-01,ShopA,Hydrogen,7.96,,,,,,,,,,,,,,,,,,,,,,
PAY-06594,2025-05-01,ShopA,Hydrogen,9.37,,,,,,,,,,,,,,,,,,,,,,
PAY-06595,2025-05-01,ShopA,Ice,17.72,,,,,,,,,,,,,,,,,,,,,,
PAY-06596,2025-05-01,ShopA,Ice,24.05,,,,,,,,,,,,,,,,,,,,,,
PAY-06597,2025-05-01,ShopA,UV,39.2,,,,,,,,,,,,,,,,,,,,,,
PAY-06598,2025-05-01,ShopA,UV,28.04,,,,,,,,,,,,,,,,,,,,,,
PAY-06599,2025-05-01,ShopA,UV,13.69,,,,,,,,,,,,,,,,,,,,,,
PAY-06600,2025-05-01,ShopB,Alkaline,36.66,,,,,,,,,,,,,,,,,,,,,,
PAY-06601,2025-05-01,ShopB,Alkaline,15.27,,,,,,,,,,,,,,,,,,,,,,
PAY-06602,2025-05-01,ShopB,Alkaline,23.69,,,,,,,,,,,,,,,,,,,,,,
PAY-06603,2025-05-01,ShopB,Alkaline,9.89,,,,,,,,,,,,,,,,,,,,,,
PAY-06604,2025-05-01,ShopB,RO,29.33,,,,,,,,,,,,,,,,,,,,,,
PAY-06605,2025-05-01,ShopB,RO,23.29,,,,,,,,,,,,,,,,,,,,,,
PAY-06606,2025-05-01,ShopB,RO,39.51,,,,,,,,,,,,,,,,,,,,,,
PAY-06607,2025-05-01,ShopB,Hydrogen,26.22,,,,,,,,,,,,,,,,,,,,,,
PAY-06608,2025-05-01,ShopB,Hydrogen,22.87,,,,,,,,,,,,,,,,,,,,,,
PAY-06609,2025-05-01,ShopB,Ice,8.47,,,,,,,,,,,,,,,,,,,,,,
PAY-06610,2025-05-01,ShopB,Ice,33.69,,,,,,,,,,,,,,,,,,,,,,
PAY-06611,2025-05-01,ShopB,Ice,13.3,,,,,,,,,,,,,,,,,,,,,,
PAY-06612,2025-05-01,ShopB,Ice,11.58,,,,,,,,,,,,,,,,,,,,,,
PAY-06613,2025-05-01,ShopB,Ice,15.49,,,,,,,,,,,,,,,,,,,,,,
PAY-06614,2025-05-01,ShopB,UV,38.51,,,,,,,,,,,,,,,,,,,,,,
PAY-06615,2025-05-01,ShopB,Mineral,24.32,,,,,,,,,,,,,,,,,,,,,,
PAY-06616,2025-05-01,ShopB,Mineral,25.71,,,,,,,,,,,,,,,,,,,,,,
PAY-06617,2025-05-01,ShopB,Mineral,14.71,,,,,,,,,,,,,,,,,,,,,,
PAY-06618,2025-05-01,ShopB,Mineral,30.52,,,,,,,,,,,,,,,,,,,,,,
PAY-06619,2025-05-01,ShopC,Alkaline,7.6,,,,,,,,,,,,,,,,,,,,,,
PAY-06620,2025-05-01,ShopC,Alkaline,13.92,,,,,,,,,,,,,,,,,,,,,,
PAY-06621,2025-05-01,ShopC,Alkaline,18.36,,,,,,,,,,,,,,,,,,,,,,
PAY-06622,2025-05-01,ShopC,RO,19.0,,,,,,,,,,,,,,,,,,,,,,
PAY-06623,2025-05-01,ShopC,Ice,28.68,,,,,,,,,,,,,,,,,,,,,,
PAY-06624,2025-05-01,ShopC,Ice,37.91,,,,,,,,,,,,,,,,,,,,,,
PAY-06625,2025-05-01,ShopC,UV,23.76,,,,,,,,,,,,,,,,,,,,,,
PAY-06626,2025-05-02,ShopA,Alkaline,30.64,,,,,,,,,,,,,,,,,,,,,,
PAY-06627,2025-05-02,ShopA,Alkaline,39.84,,,,,,,,,,,,,,,,,,,,,,
PAY-06628,2025-05-02,ShopA,Alkaline,29.39,,,,,,,,,,,,,,,,,,,,,,
PAY-06629,2025-05-02,ShopA,Alkaline,11.74,,,,,,,,,,,,,,,,,,,,,,
PAY-06630,2025-05-02,ShopA,Alkaline,18.02,,,,,,,,,,,,,,,,,,,,,,
PAY-06631,2025-05-02,ShopA,RO,27.67,,,,,,,,,,,,,,,,,,,,,,
PAY-06632,2025-05-02,ShopA,RO,22.9,,,,,,,,,,,,,,,,,,,,,,
PAY-06633,2025-05-02,ShopA,RO,10.74,,,,,,,,,,,,,,,,,,,,,,
PAY-06634,2025-05-02,ShopA,RO,33.75,,,,,,,,,,,,,,,,,,,,,,
PAY-06635,2025-05-02,ShopA,RO,16.07,,,,,,,,,,,,,,,,,,,,,,
PAY-06636,2025-05-02,ShopA,Hydrogen,18.26,,,,,,,,,,,,,,,,,,,,,,
PAY-06637,2025-05-02,ShopA,Hydrogen,38.74,,,,,,,,,,,,,,,,,,,,,,
PAY-06638,2025-05-02,ShopA,Hydrogen,13.66,,,,,,,,,,,,,,,,,,,,,,
PAY-06639,2025-05-02,ShopA,Ice,9.36,,,,,,,,,,,,,,,,,,,,,,
PAY-06640,2025-05-02,ShopA,Ice,8.85,,,,,,,,,,,,,,,,,,,,,,
PAY-06641,2025-05-02,ShopA,UV,19.24,,,,,,,,,,,,,,,,,,,,,,
PAY-06642,2025-05-02,ShopA,UV,16.53,,,,,,,,,,,,,,,,,,,,,,
PAY-06643,2025-05-02,ShopA,UV,8.11,,,,,,,,,,,,,,,,,,,,,,
PAY-06644,2025-05-02,ShopA,UV,36.82,,,,,,,,,,,,,,,,,,,,,,
PAY-06645,2025-05-02,ShopA,Mineral,10.12,,,,,,,,,,,,,,,,,,,,,,
PAY-06646,2025-05-02,ShopA,Mineral,32.93,,,,,,,,,,,,,,,,,,,,,,
PAY-06647,2025-05-02,ShopB,Alkaline,5.35,,,,,,,,,,,,,,,,,,,,,,
PAY-06648,2025-05-02,ShopB,Alkaline,18.2,,,,,,,,,,,,,,,,,,,,,,
PAY-06649,2025-05-02,ShopB,RO,18.25,,,,,,,,,,,,,,,,,,,,,,
PAY-06650,2025-05-02,ShopB,UV,23.43,,,,,,,,,,,,,,,,,,,,,,
PAY-06651,2025-05-02,ShopB,Mineral,25.61,,,,,,,,,,,,,,,,,,,,,,
PAY-06652,2025-05-02,ShopB,Mineral,33.24,,,,,,,,,,,,,,,,,,,,,,
PAY-06653,2025-05-02,ShopC,RO,17.21,,,,,,,,,,,,,,,,,,,,,,
PAY-06654,2025-05-02,ShopC,RO,25.03,,,,,,,,,,,,,,,,,,,,,,
PAY-06655,2025-05-02,ShopC,RO,14.87,,,,,,,,,,,,,,,,,,,,,,
PAY-06656,2025-05-02,ShopC,RO,14.49,,,,,,,,,,,,,,,,,,,,,,
PAY-06657,2025-05-02,ShopC,UV,16.13,,,,,,,,,,,,,,,,,,,,,,
PAY-06658,2025-05-02,ShopC,Mineral,11.32,,,,,,,,,,,,,,,,,,,,,,
PAY-06659,2025-05-02,ShopC,Mineral,33.21,,,,,,,,,,,,,,,,,,,,,,
PAY-06660,2025-05-02,ShopC,Mineral,28.72,,,,,,,,,,,,,,,,,,,,,,
PAY-06661,2025-05-03,ShopA,Alkaline,24.31,,,,,,,,,,,,,,,,,,,,,,
PAY-06662,2025-05-03,ShopA,Alkaline,35.87,,,,,,,,,,,,,,,,,,,,,,
PAY-06663,2025-05-03,ShopA,Alkaline,19.09,,,,,,,,,,,,,,,,,,,,,,
PAY-06664,2025-05-03,ShopA,Alkaline,25.73,,,,,,,,,,,,,,,,,,,,,,
PAY-06665,2025-05-03,ShopA,RO,5.33,,,,,,,,,,,,,,,,,,,,,,
PAY-06666,2025-05-03,ShopA,RO,22.97,,,,,,,,,,,,,,,,,,,,,,
PAY-06667,2025-05-03,ShopA,Hydrogen,28.01,,,,,,,,,,,,,,,,,,,,,,
PAY-06668,2025-05-03,ShopA,Ice,18.26,,,,,,,,,,,,,,,,,,,,,,
PAY-06669,2025-05-03,ShopA,UV,14.36,,,,,,,,,,,,,,,,,,,,,,
PAY-06670,2025-05-03,ShopA,UV,37.15,,,,,,,,,,,,,,,,,,,,,,
PAY-06671,2025-05-03,ShopA,UV,27.37,,,,,,,,,,,,,,,,,,,,,,
PAY-06672,2025-05-03,ShopA,UV,17.96,,,,,,,,,,,,,,,,,,,,,,
PAY-06673,2025-05-03,ShopA,UV,32.21,,,,,,,,,,,,,,,,,,,,,,
PAY-06674,2025-05-03,ShopA,Mineral,26.3,,,,,,,,,,,,,,,,,,,,,,
PAY-06675,2025-05-03,ShopA,Mineral,29.74,,,,,,,,,,,,,,,,,,,,,,
PAY-06676,2025-05-03,ShopA,Mineral,11.41,,,,,,,,,,,,,,,,,,,,,,
PAY-06677,2025-05-03,ShopA,Mineral,39.52,,,,,,,,,,,,,,,,,,,,,,
PAY-06678,2025-05-03,ShopA,Mineral,32.95,,,,,,,,,,,,,,,,,,,,,,
PAY-06679,2025-05-03,ShopB,Alkaline,15.04,,,,,,,,,,,,,,,,,,,,,,
PAY-06680,2025-05-03,ShopB,Alkaline,38.34,,,,,,,,,,,,,,,,,,,,,,
PAY-06681,2025-05-03,ShopB,Alkaline,23.22,,,,,,,,,,,,,,,,,,,,,,
PAY-06682,2025-05-03,ShopB,Alkaline,30.15,,,,,,,,,,,,,,,,,,,,,,
PAY-06683,2025-05-03,ShopB,RO,15.68,,,,,,,,,,,,,,,,,,,,,,
PAY-06684,2025-05-03,ShopB,Ice,19.23,,,,,,,,,,,,,,,,,,,,,,
PAY-06685,2025-05-03,ShopB,Ice,15.95,,,,,,,,,,,,,,,,,,,,,,
PAY-06686,2025-05-03,ShopB,Mineral,7.78,,,,,,,,,,,,,,,,,,,,,,
PAY-06687,2025-05-03,ShopB,Mineral,30.55,,,,,,,,,,,,,,,,,,,,,,
PAY-06688,2025-05-03,ShopB,Mineral,38.07,,,,,,,,,,,,,,,,,,,,,,
PAY-06689,2025-05-03,ShopB,Mineral,10.78,,,,,,,,,,,,,,,,,,,,,,
PAY-06690,2025-05-03,ShopB,Mineral,7.01,,,,,,,,,,,,,,,,,,,,,,
PAY-06691,2025-05-03,ShopC,Alkaline,15.0,,,,,,,,,,,,,,,,,,,,,,
